year	numSeeds	infectedNodes
2010	20	{"10970___existing approaches":[],"404___coexist (image)":[],"401___self-organization":[],"1337___simulation":[],"416___rate of convergence":[],"10972___resulting indexes":[],"402___multi-agent system":[],"414___reinforcement learning":["3448___network congestion","4012___interaction"],"624___linear matrix inequality":["623___artificial neural network","5379___genetic regulatory networks","4305___analysis technique","7834___systems biology","1728___neural networks","5377___lyapunov–krasovskii functional","10614___global asymptotic stability","5808___lyapunov functional","5806___time complexity","3256___social inequality","10365___complex network","7836___gene regulatory network","5812___lyapunov fractal","5809___global exponential stability","7830___multistability","1725___neutral type"],"10978___detailed experimental evaluation":[],"412___programming paradigm":[],"10974___query processing":[],"1338___cognitive radio":["1490___height above ground level","2543___scheduling (computing)","5531___game theory","4728___overhead (computing)","470___centralized computing","1489___spectrum analyzer"],"10976___inverted lists":[],"410___whole earth \u0027lectronic link":[],"10967___early termination techniques":[],"406___interference (communication)":[],"408___algorithm":["10207___decision tree","117___particle swarm optimization"],"418___q-learning":[],"10968___new techniques":[]}
2010	92	{"7039___efficiently share":[],"4305___analysis technique":[],"2543___scheduling (computing)":[],"5377___lyapunov–krasovskii functional":[],"118___mathematical optimization":[],"1966___output communication":[],"3448___network congestion":[],"5531___game theory":[],"6082___opportunistically transmits":[],"10614___global asymptotic stability":[],"10496___evolutionary algorithm":[],"117___particle swarm optimization":[],"402___multi-agent system":[],"6007___web search":[],"1489___spectrum analyzer":[],"3450___operating environment":[],"624___linear matrix inequality":[],"10978___detailed experimental evaluation":[],"1490___height above ground level":[],"9362___stationary process":[],"1965___input multiple":[],"7830___multistability":[],"10967___early termination techniques":[],"4728___overhead (computing)":[],"10495___speaker recognition":[],"7280___underlying application logic":[],"5379___genetic regulatory networks":[],"7834___systems biology":[],"404___coexist (image)":[],"401___self-organization":[],"1728___neural networks":[],"6084___exploiting underutilized channels":[],"6200___english sentence":[],"7288___business scenario":[],"4013___channel capacity":[],"1337___simulation":[],"5808___lyapunov functional":[],"414___reinforcement learning":[],"412___programming paradigm":[],"7044___cognitive radio networks":[],"10974___query processing":[],"1338___cognitive radio":[],"7040___diversity techniques":[],"410___whole earth \u0027lectronic link":[],"6088___overlay cognitive ad":[],"406___interference (communication)":[],"3311___social media":[],"3446___context awareness":[],"7282___synergic use":[],"7042___secondary terminals":[],"7284___ontological framework":[],"6202___implemented parser":[],"8718___cognition":[],"5806___time complexity":[],"7001___iterative method":[],"10365___complex network":[],"7836___gene regulatory network":[],"470___centralized computing":[],"2846___machine learning":[],"7279___make inferences":[],"422___action selection":[],"5812___lyapunov fractal":[],"7290___based formalism":[],"10976___inverted lists":[],"6204___semantic representation":[],"7046___spectral resources":[],"6081___hoc network":[],"4012___interaction":[],"418___q-learning":[],"623___artificial neural network":[],"10970___existing approaches":[],"7286___semantic approach":[],"2845___data mining":[],"419___real-time clock":[],"437___numerous":[],"416___rate of convergence":[],"9586___real-time transcription":[],"10972___resulting indexes":[],"3256___social inequality":[],"6206___semantic parsing":[],"119___numerical analysis":[],"3312___important tool":[],"5809___global exponential stability":[],"10207___decision tree":[],"5122___differential evolution ":[],"6008___context information":[],"6199___structure prediction problem":[],"5121___continuous optimization ":[],"6086___gsm bands":[],"1725___neutral type":[],"408___algorithm":[],"10968___new techniques":[]}
2011	5	{"8760___search engines":[],"8774___unprecedented scale":[],"8770___search engine utility":[],"8762___automatic clustering procedure":[],"8748___coherent clusters allowing":[]}
2011	10	{"8756___common strategy":[],"8780___clustering algorithms":[],"8760___search engines":[],"8774___unprecedented scale":[],"8770___search engine utility":[],"8778___personalized clustering":[],"8762___automatic clustering procedure":[],"8746___promising alternative":[],"8748___coherent clusters allowing":[],"8752___ranked lists":[]}
2011	20	{"8756___common strategy":[],"8768___search results":[],"8760___search engines":[],"8758___disparate search results":[],"8770___search engine utility":[],"8754___long list":[],"8776___personalized presentation":[],"8750___clustering results":[],"8762___automatic clustering procedure":[],"8746___promising alternative":[],"8752___ranked lists":[],"8744___membership structure":[],"8780___clustering algorithms":[],"8772___clustering divides":[],"8774___unprecedented scale":[],"8742___topic navigation":[],"8739___increasingly inadequate":[],"8778___personalized clustering":[],"8748___coherent clusters allowing":[],"8766___introduce clusteringwiki":[]}
2011	100	{"7181___experimental results":[],"2134___mathematical optimization":[],"243___checking (action)":[],"6123___hopfield network":[],"1010___quality of service":[],"3___linear matrix inequality":[],"3062___resonance":[],"2820___differential evolution":[],"8774___unprecedented scale":[],"2590___impulses":[],"3118___neural network simulation":[],"8760___search engines":[],"1004___simulation":[],"9796___fairness measure":[],"8762___automatic clustering procedure":[],"1722___reinforcement learning":[],"1205___cognitive radio":[],"3436___approximation algorithm":[],"135___interference (communication)":[],"805___swarm robotics ":[],"8748___coherent clusters allowing":[],"2476___pus negotiate":[],"8770___search engine utility":[],"2332___mixture hmms":[],"10696___model selection":[],"7198___recently andrieu doucet":[],"8664___parallel applications":[],"10695___support vector machine":[],"4155___parameter adaptation":[],"2472___key idea":[],"8666___important factor":[],"136___multitier architecture":[],"8756___common strategy":[],"7182___knowledge base":[],"9791___low-power broadcasting":[],"2330___network hmms":[],"808___swarm intelligence ":[],"7196___general framework":[],"248___social inequality":[],"3434___nonlinear system":[],"7200___using particle filters":[],"8746___promising alternative":[],"2058___autonomous robot":[],"2474___multiple primary users":[],"8752___ranked lists":[],"3116___numerical analysis":[],"8668___achieve high performance":[],"8780___clustering algorithms":[],"7195___construct proposal kernels":[],"8778___personalized clustering":[],"8663___hard problem":[],"2592___distributed delays":[],"5073___evolutionary algorithm":[],"2466___generalization error":[],"2819___particle swarm optimization":[],"3066___tree rearrangement":[],"8750___clustering results":[],"2478___proposed algorithm":[],"8742___topic navigation":[],"9688___influence maximization":[],"1758___queried question based":["1757___question search"],"246___exponential":[],"8768___search results":[],"138___signal-to-interference-plus-noise ratio":[],"1203___channel capacity":[],"2468___maximal set":[],"8776___personalized presentation":[],"9407___convex function":[],"2594___hopfield-type neural networks":[],"2471___multiple secondary users":[],"9410___ising model":[],"3064___plasmon":[],"8772___clustering divides":[],"2329___dependent deep":[],"8739___increasingly inadequate":[],"1210___software deployment":[],"8754___long list":[],"1265___time complexity":[],"6602___s ability":[],"2465___discrepancy function":[],"5479___centralized computing":[],"4___lyapunov fractal":[],"6222___broadcast delay":[],"8744___membership structure":[],"2334___discriminatively trained gaussian":[],"1684___interaction":[],"8766___introduce clusteringwiki":[],"2589___artificial neural network":["3106___synchronization (computer science)"],"8758___disparate search results":[],"7184___entity linking":[],"1003___telecommunications link":[],"8764___wiki interface":[],"806___self-organization ":[],"7540___experiment":[],"6604___population diversity":[],"8740___critical role":[],"9687___expected spread":[],"6220___spectral leakage":[],"1720___algorithm":["3534___machine learning"],"6237___stochastic neural network":[]}
2012	5	{"1827___approach improves":[],"1838___transfer learning challenge":[],"1326___algorithm":["10374___coexist (image)","4025___radio frequency","10776___software deployment","10516___signal-to-interference-plus-noise ratio","2894___mathematical optimization","4038___cognition","1323___simulation","2892___particle swarm optimization","1627___telecommunications link","6148___machine learning","4036___autonomous robot","6597___cross-validation (statistics)","2048___cognitive radio","10965___class","6145___deep learning","11922___trees (plant)","4034___cyclostationary process","5527___gradient","10404___sparse matrix","1324___interference (communication)","4032___receiver operating characteristic","10518___frequency band","1636___q-learning","7030___transmitter"],"1834___sparse coding":[],"1828___latent factors":[]}
2012	10	{"1836___learning hierarchical models":[],"1827___approach improves":[],"1842___supervised learning capabilities":[],"1830___exploit parallel architectures":[],"1846___prior work":[],"1838___transfer learning challenge":[],"1326___algorithm":["4025___radio frequency","10516___signal-to-interference-plus-noise ratio","4038___cognition","1323___simulation","6148___machine learning","4036___autonomous robot","6597___cross-validation (statistics)","2048___cognitive radio","10965___class","6145___deep learning","11922___trees (plant)","4034___cyclostationary process","10404___sparse matrix","4032___receiver operating characteristic","10518___frequency band","1636___q-learning","7030___transmitter"],"1828___latent factors":[],"1834___sparse coding":[],"1844___dramatically increase":[]}
2012	20	{"763___artificial neural network":["766___overfitting","5162___numerical analysis","764___dropout (neural networks)","1482___recurrent neural network","9832___sampling (signal processing)","9828___synchronization (computer science)","9830___sampling - surgical action","9582___time complexity","1486___social inequality","1484___neural network simulation","768___test data","5164___linear matrix inequality"],"1836___learning hierarchical models":[],"2894___mathematical optimization":["11527___genetic operator","11929___knapsack problem","5530___optimization problem","11205___fuzzy logic","4716___evolutionary algorithm","2892___particle swarm optimization","4717___computation","6249___combinatorial optimization","2891___benchmark (computing)","11932___inference engine","2899___premature convergence","7744___expectation–maximization algorithm","5527___gradient","5975___genetic algorithm"],"1832___nips 2011 workshop":[],"968___fuzzy control system":[],"1323___simulation":["4025___radio frequency","10776___software deployment","4034___cyclostationary process","4038___cognition","4032___receiver operating characteristic","4036___autonomous robot","6597___cross-validation (statistics)"],"1848___factor model":[],"1846___prior work":[],"1838___transfer learning challenge":[],"1834___sparse coding":[],"2048___cognitive radio":[],"1827___approach improves":[],"1842___supervised learning capabilities":[],"1830___exploit parallel architectures":[],"970___experiment":["964___supervised learning","972___preprocessor","4716___evolutionary algorithm"],"1324___interference (communication)":["10374___coexist (image)","10776___software deployment","10516___signal-to-interference-plus-noise ratio","1627___telecommunications link","6148___machine learning","1632___reinforcement learning","7030___transmitter"],"1840___training set size":[],"1326___algorithm":["10965___class","6145___deep learning","4025___radio frequency","11922___trees (plant)","4034___cyclostationary process","4038___cognition","10404___sparse matrix","6148___machine learning","4032___receiver operating characteristic","4036___autonomous robot","10518___frequency band","1636___q-learning"],"1828___latent factors":[],"1844___dramatically increase":[]}
2012	98	{"11527___genetic operator":[],"4146___densely linked clusters":[],"2894___mathematical optimization":[],"1834___sparse coding":[],"5164___linear matrix inequality":[],"6249___combinatorial optimization":[],"11922___trees (plant)":[],"5527___gradient":[],"9830___sampling - surgical action":[],"1484___neural network simulation":[],"1330___user behavior":[],"10518___frequency band":[],"10374___coexist (image)":[],"11531___neural networks":[],"972___preprocessor":[],"5530___optimization problem":[],"1323___simulation":[],"1838___transfer learning challenge":[],"1632___reinforcement learning":[],"6362___linear combination":[],"11111___data models":[],"2048___cognitive radio":[],"10965___class":[],"2899___premature convergence":[],"7744___expectation–maximization algorithm":[],"4152___truth data":[],"10404___sparse matrix":[],"1324___interference (communication)":[],"7828___efficient approximation algorithm":[],"4032___receiver operating characteristic":[],"9696___unsupervised algorithms":[],"968___fuzzy control system":[],"11570___randomness":[],"6148___machine learning":[],"4717___computation":[],"7827___diffusion network":[],"6361___paper describes":[],"1636___q-learning":[],"9388___draw samples":[],"11929___knapsack problem":[],"4025___radio frequency":[],"9832___sampling (signal processing)":[],"964___supervised learning":[],"10260___memristor":[],"966___missing data":[],"1486___social inequality":[],"4036___autonomous robot":[],"5162___numerical analysis":[],"9695___extract relations":[],"11532___neural network software":[],"1827___approach improves":[],"4034___cyclostationary process":[],"11112___predictive models":[],"9698___tagging arguments":[],"1828___latent factors":[],"5975___genetic algorithm":[],"766___overfitting":[],"4716___evolutionary algorithm":[],"2892___particle swarm optimization":[],"1846___prior work":[],"6597___cross-validation (statistics)":[],"1842___supervised learning capabilities":[],"1844___dramatically increase":[],"1329___search results":[],"10516___signal-to-interference-plus-noise ratio":[],"8307___time delay ":[],"764___dropout (neural networks)":[],"2891___benchmark (computing)":[],"1830___exploit parallel architectures":[],"4151___labeled ground":[],"6961___parallel computing":[],"768___test data":[],"1482___recurrent neural network":[],"1836___learning hierarchical models":[],"10776___software deployment":[],"4038___cognition":[],"11205___fuzzy logic":[],"9582___time complexity":[],"4142___main organizing principles":[],"10259___recurrent neural networks":[],"4144___network communities":[],"8308___neural networks ":[],"1840___training set size":[],"6962___graphics processing unit":[],"763___artificial neural network":[],"9387___complex simple mcmc":[],"963___data mining":[],"1832___nips 2011 workshop":[],"1848___factor model":[],"1627___telecommunications link":[],"4141___nodes organize":[],"6145___deep learning":[],"970___experiment":[],"11932___inference engine":[],"9828___synchronization (computer science)":[],"11569___optical character recognition":[],"1326___algorithm":[],"7030___transmitter":[]}
2013	5	{"7012___andrew y. ng":[],"7014___richard socher":[],"7011___christopher d. manning":[],"10008___wen-tau yih":[],"8282___tomas mikolov":[]}
2013	10	{"7012___andrew y. ng":[],"10016___stefan kombrink":[],"10012___geoffrey zweig":[],"7014___richard socher":[],"10018___peter d. turney":[],"7011___christopher d. manning":[],"10007___lukás burget":[],"10008___wen-tau yih":[],"10010___yee whye teh":[],"8282___tomas mikolov":[]}
2013	20	{"797___artificial neural network":["4300___recurrent neural network","7010___text corpus","2___social inequality","5815___jensen\u0027s inequality","1___linear matrix inequality","6840___recurrent neural networks","6198___word embedding","6946___biological neural networks","6816___sampling - surgical action","6846___state estimation","1448___neural network simulation","6608___spectral leakage","6813___data synchronization"],"10022___andriy mnih":[],"2651___sampling (signal processing)":[],"7012___andrew y. ng":[],"10016___stefan kombrink":[],"1090___mathematical optimization":[],"1197___simulation":["2745___benchmark (computing)","6946___biological neural networks","8618___dynamic programming","2750___backhaul (telecommunications)","2746___telecommunications link","5653___performance","2756___interference (communication)","9984___organizing (structure)","1240___q-learning"],"6949___nonlinear system":[],"10024___jan cernocký":[],"10008___wen-tau yih":[],"798___lyapunov fractal":[],"10012___geoffrey zweig":[],"7014___richard socher":[],"10018___peter d. turney":[],"5577___approximation algorithm":["6952___block cipher mode of operation"],"7011___christopher d. manning":[],"10007___lukás burget":[],"10010___yee whye teh":[],"1198___algorithm":["2758___cell (microprocessor)","996___hybrid optimization","3247___deep learning","1199___cognitive radio","6630___differential evolution","1106___experiment","997___taguchi method","2751___throughput","3252___central processing unit","1085___convex optimization","1496___machine learning","1240___q-learning"],"8282___tomas mikolov":[]}
2013	100	{"1090___mathematical optimization":[],"10008___wen-tau yih":[],"1___linear matrix inequality":[],"3632___stackelberg game formulation":[],"7179___variational principle":[],"1299___information extraction":[],"710___ready ontologies":[],"6816___sampling - surgical action":[],"10018___peter d. turney":[],"1448___neural network simulation":[],"5169___bernoulli polynomials":[],"10007___lukás burget":[],"6813___data synchronization":[],"5176___couplings":[],"8622___neural networks":[],"9979___self-organization":[],"2654___optimization problem":[],"1197___simulation":["2745___benchmark (computing)","6946___biological neural networks","5653___performance"],"5170___complex networks":[],"1239___reinforcement learning":[],"5172___mean squared error":["6948___stochastic process","5224___complex network"],"11025___empirical correlations":[],"2750___backhaul (telecommunications)":[],"7014___richard socher":[],"1302___wikipedia":[],"5577___approximation algorithm":[],"2756___interference (communication)":[],"3628___stochastic learning":[],"5184___probability":[],"11233___collocation method":[],"716___quality linked":[],"5186___randomness":[],"712___novel approach":[],"11028___support vector machine":[],"714___converting text":[],"707___linguistic frame semantics":[],"1300___named entity":[],"10012___geoffrey zweig":[],"1240___q-learning":[],"2758___cell (microprocessor)":[],"8280___kai chen":[],"2651___sampling (signal processing)":[],"7012___andrew y. ng":[],"7803___bayesian network":[],"6949___nonlinear system":[],"2___social inequality":["5815___jensen\u0027s inequality"],"1092___duality gap":[],"10867___statistical model":[],"11254___quintic function":[],"801___numerical analysis":[],"6198___word embedding":["7010___text corpus"],"9984___organizing (structure)":[],"718___acceptable time":[],"5178___stochastic processes":[],"10016___stefan kombrink":[],"8271___gregory s. corrado":[],"11234___gauss–kronrod quadrature formula":[],"1623___particle swarm optimization":["6812___nearest neighbor classifier"],"7808___topic model":[],"996___hybrid optimization":["994___artificial bee colony algorithm","6630___differential evolution","997___taguchi method","993___manufacturing"],"7180___calculus of variations":[],"1085___convex optimization":[],"10010___yee whye teh":[],"708___ontology design":[],"8282___tomas mikolov":[],"1654___dynamic multi":["1653___single solution does","11015___objective optimisation problems","1655___objective optimisation"],"10022___andriy mnih":[],"11236___algebraic equation":[],"1304___semi-structured resources":[],"3627___combining game theory":[],"10874___greedy algorithm":[],"11238___newton–cotes formulas":[],"10868___boltzmann machine":[],"1088___frank–wolfe algorithm":[],"4300___recurrent neural network":[],"3630___tier femtocell networks":[],"8618___dynamic programming":[],"720___ontology design patterns":[],"798___lyapunov fractal":[],"10872___dbm":[],"6840___recurrent neural networks":["6846___state estimation"],"8272___jeffrey dean":[],"11244___error analysis (mathematics)":[],"11026___computer program":[],"10956___coefficient":[],"7011___christopher d. manning":[],"797___artificial neural network":["6946___biological neural networks","6608___spectral leakage"],"5182___vertex":[],"5180___synchronization":[],"10024___jan cernocký":[],"2746___telecommunications link":[],"5188___switches":[],"11242___navier–stokes equations":[],"1106___experiment":[],"4692___numerical method":[],"5174___synchronization (computer science)":[],"1086___iteration":[],"2751___throughput":[],"1198___algorithm":["3247___deep learning","1199___cognitive radio","6630___differential evolution","3252___central processing unit","1496___machine learning"],"11250___b-spline":[]}
2014	5	{"77___artificial neural network":["2696___abdel-rahman mohamed","4200___john makhoul","7785___activation function","10579___lyapunov–krasovskii functional","4190___encoder","6422___bart van merrienboer","6108___linear matrix inequality","10000___periodic solution","2674___quoc v. le","4444___biological neural networks","80___computer vision","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","5786___calculus of variations","1672___geoffrey e. hinton","240___mathematical model","300___neural network simulation","268___hamilton–jacobi–bellman equation","1674___alex krizhevsky","4447___exponential","7156___autoencoder","1669___ilya sutskever","10388___state space","276___bellman equation","256___simulation","2690___navdeep jaitly","6426___nal kalchbrenner","3211___control theory","1658___neural network","1464___reinforcement learning","4196___zhongqiang huang","2669___kyunghyun cho","4744___approximation algorithm","6420___phil blunsom","2688___alex graves","5604___imagenet","4184___statistical machine translation","602___recurrent neural network","4183___yang liu","9856___recursive neural network","2672___oriol vinyals","81___multimodal interaction","1394___convolutional neural network","274___dynamic programming","6612___time complexity","83___iterative method","82___language model","3536___computation","1391___xiang zhang","5785___generative model","4210___nicolas boulanger-lewandowski","4192___richard m. schwartz","5967___feasible region","9858___bag-of-words model","5570___finite-time stabilization","4446___social inequality","4198___matthew d. zeiler","2680___yoshua bengio","5475___scalability","2568___numerical analysis","6348___neural network software","2678___jacob devlin","78___deep learning","5566___baseline (configuration management)","5818___random neural network","6416___neural machine translation","9203___pixel"],"252___mathematical optimization":["5864___neighborhood search (ns) operator","1000___velocity (software development)","5860___particle swarm optimization (pso)","1336___evolutionary algorithm","251___particle swarm optimization","260___heuristic","3305___stochastic gradient descent","258___machine learning","4133___global optimization","7792___data stream mining","8259___yang","1745___sampling - surgical action","8081___convex optimization","8574___http public key pinning","8262___cuckoo search ","7645___cuckoo search","5854___search algorithm","253___ant colony optimization algorithms","658___optimization problem","7728___rate of convergence","5858___metaheuristic search (ms)","10448___bil herd","10699___global optimization problem ","1620___uncertainty","1333___benchmark (computing)","5856___metaheuristic","936___premature convergence","1332___experiment","10700___krill herd (kh) ","11190___information retrieval","662___feature selection","84___algorithm","8572___constrained optimization","259___genetic algorithm"],"280___optimal control":[],"272___nonlinear system":["9734___fault tolerance","303___jacobi method","6166___computer performance","274___dynamic programming","4740___fuzzy logic","83___iterative method","7155___partition function (mathematics)","7792___data stream mining","300___neural network simulation","268___hamilton–jacobi–bellman equation","267___usb on-the-go","4447___exponential","282___neural networks","276___bellman equation","5570___finite-time stabilization","256___simulation","3211___control theory","1464___reinforcement learning","5475___scalability","9736___in-place algorithm","284___markov decision process","4737___formal system","255___iteration","4744___approximation algorithm","84___algorithm"],"604___lyapunov fractal":["10579___lyapunov–krasovskii functional","1751___fuzzy control system","6612___time complexity","1336___evolutionary algorithm","6343___complex network","7155___partition function (mathematics)","6108___linear matrix inequality","4444___biological neural networks","1745___sampling - surgical action","8081___convex optimization","8574___http public key pinning","10222___mathematical induction","1163___sampling (signal processing)","10220___mathematics","256___simulation","7728___rate of convergence","8097___n-gram","4446___social inequality","3211___control theory","1464___reinforcement learning","2568___numerical analysis","6348___neural network software","8100___word embedding","9701___mean squared error","8572___constrained optimization"]}
2014	10	{"77___artificial neural network":["2696___abdel-rahman mohamed","4200___john makhoul","7785___activation function","10579___lyapunov–krasovskii functional","4190___encoder","6422___bart van merrienboer","6108___linear matrix inequality","10000___periodic solution","2674___quoc v. le","4444___biological neural networks","80___computer vision","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","1672___geoffrey e. hinton","240___mathematical model","300___neural network simulation","268___hamilton–jacobi–bellman equation","1674___alex krizhevsky","4447___exponential","10388___state space","2690___navdeep jaitly","6426___nal kalchbrenner","1658___neural network","4196___zhongqiang huang","2669___kyunghyun cho","6420___phil blunsom","2688___alex graves","5604___imagenet","4184___statistical machine translation","602___recurrent neural network","4183___yang liu","9856___recursive neural network","2672___oriol vinyals","1394___convolutional neural network","81___multimodal interaction","6612___time complexity","83___iterative method","82___language model","3536___computation","1391___xiang zhang","4210___nicolas boulanger-lewandowski","4192___richard m. schwartz","5967___feasible region","9858___bag-of-words model","5570___finite-time stabilization","4446___social inequality","4198___matthew d. zeiler","2680___yoshua bengio","6348___neural network software","2678___jacob devlin","78___deep learning","5566___baseline (configuration management)","284___markov decision process","5818___random neural network","6416___neural machine translation","9203___pixel"],"2568___numerical analysis":[],"1669___ilya sutskever":["2688___alex graves","2696___abdel-rahman mohamed","4184___statistical machine translation","2672___oriol vinyals","1394___convolutional neural network","2690___navdeep jaitly","4190___encoder","4198___matthew d. zeiler","6422___bart van merrienboer","3536___computation","2680___yoshua bengio","4196___zhongqiang huang","2674___quoc v. le","5566___baseline (configuration management)","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","1672___geoffrey e. hinton","2669___kyunghyun cho","4210___nicolas boulanger-lewandowski","6416___neural machine translation","1674___alex krizhevsky","9203___pixel","5967___feasible region"],"252___mathematical optimization":["5864___neighborhood search (ns) operator","1000___velocity (software development)","5860___particle swarm optimization (pso)","1336___evolutionary algorithm","251___particle swarm optimization","260___heuristic","6343___complex network","3305___stochastic gradient descent","4133___global optimization","258___machine learning","1745___sampling - surgical action","8259___yang","8081___convex optimization","8574___http public key pinning","8262___cuckoo search ","5854___search algorithm","7645___cuckoo search","253___ant colony optimization algorithms","658___optimization problem","7728___rate of convergence","10448___bil herd","5858___metaheuristic search (ms)","1620___uncertainty","10699___global optimization problem ","1333___benchmark (computing)","5856___metaheuristic","936___premature convergence","10700___krill herd (kh) ","11190___information retrieval","1664___interference (communication)","662___feature selection","8572___constrained optimization","259___genetic algorithm"],"255___iteration":[],"280___optimal control":[],"272___nonlinear system":[],"4744___approximation algorithm":[],"84___algorithm":["7792___data stream mining","1394___convolutional neural network","3305___stochastic gradient descent","258___machine learning"],"604___lyapunov fractal":["1163___sampling (signal processing)","10579___lyapunov–krasovskii functional","658___optimization problem","10220___mathematics","1751___fuzzy control system","7728___rate of convergence","1336___evolutionary algorithm","6612___time complexity","8097___n-gram","4446___social inequality","6343___complex network","6108___linear matrix inequality","6348___neural network software","4444___biological neural networks","9701___mean squared error","1745___sampling - surgical action","8081___convex optimization","8574___http public key pinning","10222___mathematical induction","8572___constrained optimization"]}
2014	20	{"77___artificial neural network":["2688___alex graves","2696___abdel-rahman mohamed","4200___john makhoul","7785___activation function","602___recurrent neural network","5604___imagenet","9856___recursive neural network","10579___lyapunov–krasovskii functional","1394___convolutional neural network","81___multimodal interaction","6612___time complexity","82___language model","3536___computation","6108___linear matrix inequality","10000___periodic solution","1391___xiang zhang","4444___biological neural networks","80___computer vision","1672___geoffrey e. hinton","240___mathematical model","1674___alex krizhevsky","4192___richard m. schwartz","5967___feasible region","9858___bag-of-words model","10388___state space","2690___navdeep jaitly","5570___finite-time stabilization","6426___nal kalchbrenner","4446___social inequality","1658___neural network","6348___neural network software","4196___zhongqiang huang","2678___jacob devlin","78___deep learning","5566___baseline (configuration management)","5818___random neural network","6416___neural machine translation","9203___pixel"],"4184___statistical machine translation":[],"1669___ilya sutskever":["2688___alex graves","2696___abdel-rahman mohamed","4183___yang liu","1394___convolutional neural network","2690___navdeep jaitly","3536___computation","2680___yoshua bengio","1391___xiang zhang","5566___baseline (configuration management)","1672___geoffrey e. hinton","4210___nicolas boulanger-lewandowski","1674___alex krizhevsky","5967___feasible region"],"252___mathematical optimization":["5864___neighborhood search (ns) operator","1000___velocity (software development)","5860___particle swarm optimization (pso)","1336___evolutionary algorithm","251___particle swarm optimization","260___heuristic","3305___stochastic gradient descent","4133___global optimization","258___machine learning","1745___sampling - surgical action","8259___yang","8081___convex optimization","8574___http public key pinning","8262___cuckoo search ","5854___search algorithm","7645___cuckoo search","253___ant colony optimization algorithms","658___optimization problem","7728___rate of convergence","10448___bil herd","5858___metaheuristic search (ms)","1620___uncertainty","10699___global optimization problem ","1333___benchmark (computing)","5856___metaheuristic","936___premature convergence","1332___experiment","10700___krill herd (kh) ","11190___information retrieval","1664___interference (communication)","662___feature selection","8572___constrained optimization","259___genetic algorithm"],"276___bellman equation":[],"256___simulation":["9734___fault tolerance","1662___cognitive radio","9736___in-place algorithm","4737___formal system","4740___fuzzy logic","7257___throughput","3211___control theory","268___hamilton–jacobi–bellman equation","1464___reinforcement learning","1666___transmitter"],"274___dynamic programming":[],"280___optimal control":[],"272___nonlinear system":[],"4190___encoder":[],"4198___matthew d. zeiler":[],"604___lyapunov fractal":["10579___lyapunov–krasovskii functional","10220___mathematics","1751___fuzzy control system","7728___rate of convergence","1336___evolutionary algorithm","6612___time complexity","6343___complex network","6108___linear matrix inequality","6348___neural network software","4444___biological neural networks","9701___mean squared error","1745___sampling - surgical action","8081___convex optimization","8574___http public key pinning","10222___mathematical induction","8572___constrained optimization"],"2568___numerical analysis":["10579___lyapunov–krasovskii functional","1658___neural network"],"284___markov decision process":[],"255___iteration":[],"300___neural network simulation":["6348___neural network software","4447___exponential","303___jacobi method","10388___state space","5570___finite-time stabilization","4446___social inequality","268___hamilton–jacobi–bellman equation"],"2669___kyunghyun cho":[],"4744___approximation algorithm":["5785___generative model"],"267___usb on-the-go":[],"84___algorithm":["303___jacobi method","7792___data stream mining","658___optimization problem","238___topology","240___mathematical model","3305___stochastic gradient descent","258___machine learning"]}
